Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
3.06,0,0.8793437466265516052325660701,0.879343746626552,0.826128569777051,0.879343746626552,0.826128569777051,0,0.000000,0.000000,0,14.655355759530033991468720289,87.41431292035745123379427646,86.33272860188470207674341928,222714000
3.07,0,0.8770591240807828910367074722,0.877059124080783,0.824017518614108,0.877059124080783,0.824017518614108,0,0.000000,0.000000,0,14.621040209402746371928308445,87.37979018576367502236874544,86.30758983561244925546145831,223441900
3.08,0,0.8747883602207842138976488378,0.874788360220784,0.821920326136935,0.874788360220784,0.821920326136935,0,0.000000,0.000000,0,14.58688261031703588759650116,87.34525641762062151094244834,86.28245966730593305841148745,224169700
3.09,0,0.8725313132844408957465758173,0.872531313284441,0.819836850583417,0.872531313284441,0.819836850583417,0,0.000000,0.000000,0,14.552886889345986835660391595,87.31077443195640900855352867,86.25739746927559989324007477,224897500
3.10,0,0.8702878533260470267443403034,0.870287853326047,0.817766962007848,0.870287853326047,0.817766962007848,0,0.000000,0.000000,0,14.519048051543497783724282029,87.27633548589510066680606837,86.2323945105185409802224352,225625300
3.11,0,0.8680578376744337082928507412,0.868057837674434,0.81571051773906,0.868057837674434,0.81571051773906,0,0.000000,0.000000,0,14.485362257194768731788172465,87.24192380719607637662622672,86.20743549727672038899289298,226353100
3.12,0,0.8658411523842070957159132338,0.865841152384207,0.813667403831659,0.865841152384207,0.813667403831659,0,0.000000,0.000000,0,14.4518353558238996798520629,87.20757327532153603978545858,86.18255271457902605695222532,227081000
3.13,0,0.8636376755724346770007062383,0.863637675572435,0.811637498402712,0.863637675572435,0.811637498402712,0,0.000000,0.000000,0,14.418460507419720627915953335,87.17325594069771295669990067,86.15771915264295570240231866,227808800
3.14,0,0.8614472805578000831616945922,0.8614472805578,0.809620674770902,0.8614472805578,0.809620674770902,0,0.000000,0.000000,0,14.385236639192641575979843769,87.13894321447243947603750379,86.13290756605529409621199387,228536600
3.15,0,0.8592698212755644408629548612,0.859269821275564,0.807616786871492,0.859269821275564,0.807616786871492,0,0.000000,0.000000,0,14.352170833291921064878152444,87.10473184267431715476059602,86.10820980188313337085671426,229264400
3.16,0,0.8571051336455753752788118095,0.857105133645575,0.805625670624328,0.857105133645575,0.805625670624328,0,0.000000,0.000000,0,14.31925417157290058054634516,87.07050773314756459064687946,86.08351719612126977064141968,229992300
3.17,0,0.8549532088706841134644864530,0.854953208870684,0.803647317232262,0.854953208870684,0.803647317232262,0,0.000000,0.000000,0,14.289259875784062961005933314,87.02831322717974217776245394,86.05148413071237293434493083,230720100
3.18,0,0.8528138756741560379650552340,0.852813875674156,0.80168155541856,0.852813875674156,0.80168155541856,0,0.000000,0.000000,0,14.260211303927182476674126029,86.98375271921749808672689905,86.01727069248956840041769119,231447900
3.19,0,0.8506869957789986788105657808,0.850686995778999,0.799728246906228,0.850686995778999,0.799728246906228,0,0.000000,0.000000,0,14.231274592760863424738016464,86.93928203910946882128313212,85.98314365154419493187674967,232175700
3.20,0,0.8485724498612313014093492103,0.848572449861231,0.797787272371286,0.848572449861231,0.797787272371286,0,0.000000,0.000000,0,14.202446277302515805197604619,86.89493013108485485250973805,85.94913010398819917926352977,232903600
3.21,0,0.8464701712712146537688838014,0.846470171271215,0.795858565164094,0.846470171271215,0.795858565164094,0,0.000000,0.000000,0,14.173724737840425320865797335,86.85065456927613629123709369,85.91518962070626890153258982,233631400
3.22,0,0.8443800203806139550001193707,0.844380020380614,0.793941985656319,0.844380020380614,0.793941985656319,0,0.000000,0.000000,0,14.145106551356966268929687769,86.80648276055225874335779741,85.88134786097990514111722818,234359200
3.23,0,0.8423018471078277333539418121,0.842301847107828,0.792037383766358,0.842301847107828,0.792037383766358,0,0.000000,0.000000,0,14.116592135724177216993578204,86.76234847471316713697217584,85.84754187668129473798713741,235087000
3.24,0,0.8402356155248420455073760134,0.840235615524842,0.790144723566198,0.840235615524842,0.790144723566198,0,0.000000,0.000000,0,14.088185889873408165057468638,86.71836750918230674234491376,85.81388177985922891095121687,235814900
3.25,0,0.8381811686164919351775066322,0.838181168616492,0.788263848040673,0.838181168616492,0.788263848040673,0,0.000000,0.000000,0,14.059886311374007680725661354,86.67444392536947349459486415,85.7802762609869331597895921,236542700
3.26,0,0.8361384570074962639292863462,0.836138457007496,0.786394707814502,0.836138457007496,0.786394707814502,0,0.000000,0.000000,0,14.031682779340710061185249509,86.63063946748623009380536835,85.74678320599616145631313256,237270500
3.27,0,0.8341072981368821648470923854,0.834107298136882,0.784537120326714,0.834107298136882,0.784537120326714,0,0.000000,0.000000,0,14.003588988182331009249139944,86.58689864562622811938198188,85.71335062411340264144463148,237998300
3.28,0,0.8320876592436725853349207519,0.832087659243672,0.78269105281633,0.832087659243672,0.78269105281633,0,0.000000,0.000000,0,13.975597060573870498147448619,86.54325389889482685200600963,85.68000874836222691085866863,238726100
3.29,0,0.8300793753844849161145246631,0.830079375384485,0.780856340339967,0.830079375384485,0.780856340339967,0,0.000000,0.000000,0,13.947708572468390013815641335,86.49969993541423804551436993,85.64675253781924953916239846,239454000
3.30,0,0.8280823883198074624819643189,0.828082388319807,0.779032924658115,0.828082388319807,0.779032924658115,0,0.000000,0.000000,0,13.91991519787533239427522949,86.45623512605003101511297351,85.61357982752821654356394529,240181800
3.31,0,0.8260966220152708962087245752,0.826096622015271,0.777220729736404,0.826096622015271,0.777220729736404,0,0.000000,0.000000,0,13.892228685448851909943422204,86.41286695081826479727156934,85.58049835504901989747078599,240909600
3.32,0,0.8241218986599570034361880478,0.824121898659957,0.775419577763915,0.824121898659957,0.775419577763915,0,0.000000,0.000000,0,13.864641103899702858007312639,86.36959784780979910484661117,85.54750986693796391165903607,241637400
3.33,0,0.8221582098957712478629678002,0.822158209895771,0.773629460382555,0.822158209895771,0.773629460382555,0,0.000000,0.000000,0,13.837154534960135238466900795,86.32642093708216331256131466,85.51460783044393909340685641,242365300
3.34,0,0.8202054173711477944367429953,0.820205417371148,0.771850239240757,0.820205417371148,0.771850239240757,0,0.000000,0.000000,0,13.809769319990464754135093509,86.28333993642077847461277937,85.48179570969016120156260945,243093100
3.35,0,0.8182634171403982851391480234,0.818263417140398,0.770081810392832,0.818263417140398,0.770081810392832,0,0.000000,0.000000,0,13.782482111581045702198983944,86.24031208143640155360253015,85.44903236919454456278699191,243820900
3.36,0,0.8163321531783172176679657493,0.816332153178317,0.768324117813577,0.816332153178317,0.768324117813577,0,0.000000,0.000000,0,13.755293110496356650262874379,86.19741462585171928021285598,85.41639148353863230380360597,244548700
3.37,0,0.8144114957661294543911877143,0.81441149576613,0.766577031784214,0.81441149576613,0.766577031784214,0,0.000000,0.000000,0,13.728206736191667598326764814,86.1545801445191564685180401,85.38380879484829070560718668,245276600
3.38,0,0.8125013722427881799926537140,0.812501372242788,0.764840479643698,0.812501372242788,0.764840479643698,0,0.000000,0.000000,0,13.701212365586327113994957529,86.1118293204502280383589961,85.35130334467456322017957213,246004400
3.39,0,0.8106016921145410266605328608,0.810601692114541,0.763114370898276,0.810601692114541,0.763114370898276,0,0.000000,0.000000,0,13.674318319784119494454545683,86.06921944627459515628458554,85.31893031438926592190720961,246732200
3.40,0,0.8087123786844235888752229712,0.808712378684424,0.761398628850985,0.808712378684424,0.761398628850985,0,0.000000,0.000000,0,13.647513975412090442518436119,86.02665033693008816861940155,85.286593168904669671181947,247460000
3.41,0,0.8068333381051926952385092758,0.806833338105193,0.759693159654579,0.806833338105193,0.759693159654579,0,0.000000,0.000000,0,13.620816829148439931416744794,85.98418887517468207074027811,85.25435675402503430446193192,248187900
3.42,0,0.8049644738703294966323028741,0.80496447387033,0.757997866802541,0.80496447387033,0.757997866802541,0,0.000000,0.000000,0,13.594208081751709447084937509,85.94182137168240284058411073,85.22220685569046120196731477,248915700
3.43,0,0.8031057384224989138451619928,0.803105738422499,0.756312702737536,0.803105738422499,0.756312702737536,0,0.000000,0.000000,0,13.567693933979451827544525664,85.89953799084900359689753096,85.19013428396446390910693867,249643500
3.44,0,0.8012570089345771018981731396,0.801257008934577,0.75463754463244,0.801257008934577,0.75463754463244,0,0.000000,0.000000,0,13.541280079786212775608416099,85.85735606216254332039057108,85.15815584933197682361748761,250371300
3.45,0,0.7994181777155627980470941145,0.799418177715563,0.75297228479625,0.799418177715563,0.75297228479625,0,0.0000000,0.0000000,0,13.514949718567232291276608814,85.81525709306389581786008978,85.12625284855738693632823216,251099200
3.46,0,0.7975892448713769502888334954,0.797589244871377,0.75131692333489,0.797589244871377,0.75131692333489,0,0.0000000,0.0000000,0,13.488719253798064671736196968,85.7732097038860053024829799,85.09439587959960033661563245,251827000
3.47,0,0.7957700767962740225058534590,0.795770076796274,0.749671326642612,0.795770076796274,0.749671326642612,0,0.0000000,0.0000000,0,13.462580857929084187404389683,85.73130951677114824748289528,85.06267626654235194596452953,252554800
3.48,0,0.7939605826963400785681773308,0.79396058269634,0.748035403925504,0.79396058269634,0.748035403925504,0,0.000000,0.000000,0,13.436534652925005135468280119,85.6894578508044788431344059,85.03099913146248899340825363,253282600
3.49,0,0.7921607240055930917256688993,0.792160724005593,0.746409116617582,0.792160724005593,0.746409116617582,0,0.0000000,0.0000000,0,13.410584113665877515927868273,85.64774423604283772752411705,84.99945060041740020349781077,254010400
3.50,0,0.7903703922927308262893580868,0.790370392292731,0.744792356287545,0.790370392292731,0.744792356287545,0,0.0000000,0.0000000,0,13.384718465125027031596060989,85.60606361483304988571655532,84.96792901826812819355764094,254738300
3.51,0,0.7885895179018884070966735368,0.788589517901888,0.743185053279528,0.788589517901888,0.743185053279528,0,0.0000000,0.0000000,0,13.358948106692207979659951423,85.56453489343464291380296659,84.93654919888296563244606213,255466100
3.52,0,0.7868180400694472170574089954,0.786818040069447,0.741587146829912,0.786818040069447,0.741587146829912,0,0.0000000,0.0000000,0,13.333260485144838927723841859,85.52304662941022257378497648,84.9052031826916572952319098,256193900
3.53,0,0.7850558719109839598552386431,0.785055871910984,0.739998550054274,0.785055871910984,0.739998550054274,0,0.0000000,0.0000000,0,13.307670451904158416622150534,85.48165740531490864842376773,84.87394796055117274173145695,256921700
3.54,0,0.7833029329084207383736417019,0.783302932908421,0.738419182434536,0.783302932908421,0.738419182434536,0,0.0000000,0.0000000,0,13.282164606357349364686040969,85.44035849893077358131214112,84.84277441961972092417126976,257649600
3.55,0,0.7815591540420518539680629434,0.781559154042052,0.736848974950993,0.781559154042052,0.736848974950993,0,0.0000000,0.0000000,0,13.256754494412308880354233683,85.39916706530600397327534457,84.81169954107512114812072163,258377400
3.56,0,0.7798244657724834730455243632,0.779824465772484,0.73528785806425,0.779824465772484,0.73528785806425,0,0.0000000,0.0000000,0,13.231422044192251260813821838,85.35804409542077433841758301,84.78068479218154304048726565,259105200
3.57,0,0.7780988097273736515260569649,0.778098809727374,0.733735773401965,0.778098809727374,0.733735773401965,0,0.0000000,0.0000000,0,13.206185578955742208877712273,85.31703681344063607399196255,84.74977647281126366484529991,259833000
3.58,0,0.7763820994466993580937916078,0.776382099446699,0.732192634504116,0.776382099446699,0.732192634504116,0,0.0000000,0.0000000,0,13.181029645102311724545904988,85.27610168141461234493476358,84.71893177930359950020518572,260560900
3.59,0,0.7746742471239195202107976481,0.77467424712392,0.730658353564162,0.77467424712392,0.730658353564162,0,0.0000000,0.0000000,0,13.16068833393130486269888494,85.23526201193945691675518046,84.68241015671891594291263118,261288700
3.60,0,0.7729752322270094873402930622,0.77297523222701,0.729132910050077,0.77297523222701,0.729132910050077,0,0.0000000,0.0000000,0,13.14345274107816486269888494,85.1944747673971548584330747,84.6422578097320097971424208,262016500
3.61,0,0.7712849338608956255176726328,0.771284933860896,0.727616183066788,0.771284933860896,0.727616183066788,0,0.0000000,0.0000000,0,13.12630250333940486269888494,85.15382949902061524567081543,84.60224795316900398657141808,262744300
3.62,0,0.7696032892265694267043841335,0.76960328922657,0.726108109815288,0.76960328922657,0.726108109815288,0,0.0000000,0.0000000,0,13.109235694634334862698884939,85.11322351195228107527600423,84.56228123369012605674449536,263472100
3.63,0,0.7679302877714719998623235294,0.767930287771472,0.724608679743016,0.767930287771472,0.724608679743016,0,0.0000000,0.0000000,0,13.092256767904054862698884939,85.07276488223517757311289941,84.5224622999389731189931162,264200000
3.64,0,0.7662658265531116890330128633,0.766265826553112,0.72311778990748,0.766265826553112,0.72311778990748,0,0.0000000,0.0000000,0,13.07535657053339486269888494,85.03235216741337971865162876,84.48269271325211739761331254,264927800
3.65,0,0.7646098038035788420248694125,0.764609803803579,0.721635338540773,0.764609803803579,0.721635338540773,0,0.0000000,0.0000000,0,13.058540998314784862698884939,84.99206640975643649425330928,84.44305104588764574225653121,265655600
3.66,0,0.7629621966873719965452366459,0.762962196687372,0.720161302807391,0.762962196687372,0.720161302807391,0,0.0000000,0.0000000,0,13.041812853842244862698884939,84.95184393796766400924248279,84.40347587496549434697617866,266383500
3.67,0,0.7613229592763849950183194433,0.761322959276385,0.71869563677923,0.761322959276385,0.71869563677923,0,0.0000000,0.0000000,0,13.02515938984689486269888494,84.91169124923042243089992877,84.36397294238426170315932134,267111300
3.68,0,0.7596919863556390761754324829,0.759691986355639,0.717238235241309,0.759691986355639,0.717238235241309,0,0.0000000,0.0000000,0,13.00859422258366486269888494,84.87165163814878206006354152,84.32458465516977956903878276,267839100
3.69,0,0.7580692264113972932802511651,0.758069226411397,0.715789046679893,0.758069226411397,0.715789046679893,0,0.0000000,0.0000000,0,12.99211130764731486269888494,84.8317441964637100523213779,84.28532919962076027774512497,268566900
3.70,0,0.7564546212521769685490859593,0.756454621252177,0.714348012903498,0.756454621252177,0.714348012903498,0,0.0000000,0.0000000,0,12.97570281779922486269888494,84.79182683202087874522808532,84.24606894319450771492390165,269294800
3.71,0,0.7548480932367413767670725951,0.754848093236741,0.712915056270888,0.754848093236741,0.712915056270888,0,0.0000000,0.0000000,0,12.959379250188874862698884939,84.75205123441741342921494181,84.20695089587374838320761609,270022600
3.72,0,0.7532496352249939159428672709,0.753249635224994,0.711490169641966,0.753249635224994,0.711490169641966,0,0.0000000,0.0000000,0,12.94313263523607486269888494,84.71237068385099774706998389,84.16792957313323790711388952,270750400
3.73,0,0.7516590943388724604234211746,0.751659094338872,0.710073200138669,0.751659094338872,0.710073200138669,0,0.0000000,0.0000000,0,12.92697051321425486269888494,84.67278922099521165699022837,84.12900919040934710421949461,271478200
3.74,0,0.7500765093255570654574070647,0.750076509325557,0.708664186508179,0.750076509325557,0.708664186508179,0,0.0000000,0.0000000,0,12.91087971439826486269888494,84.63327396651195174887343308,84.09015742430377243621447054,272206000
3.75,0,0.7485017796883660816942884929,0.748501779688366,0.707263028253814,0.748501779688366,0.707263028253814,0,0.0000000,0.0000000,0,12.894876665556594862698884939,84.59387712748672093285220466,84.0514253967582861579434486,272933900
3.76,0,0.7469348128230888885738820831,0.746934812823089,0.705869632771362,0.746934812823089,0.705869632771362,0,0.000000,0.000000,0,12.87893980881875486269888494,84.55455484218960836871211928,84.01276982291645263091183356,273661700
3.77,0,0.7453755795262837029022702855,0.745375579526284,0.704483970857382,0.745375579526284,0.704483970857382,0,0.0000000,0.0000000,0,12.863089072168784862698884939,84.51528226605993541284445426,83.9741675396954164582318518,274389500
3.78,0,0.7438240618325576892490671442,0.743824061832558,0.703106024546481,0.743824061832558,0.703106024546481,0,0.0000000,0.0000000,0,12.84731158824645486269888494,84.47614679177368640041978255,83.93570241736335141729310872,275117300
3.79,0,0.7422801142014309945531631173,0.742280114201431,0.70173564829818,0.742280114201431,0.70173564829818,0,0.0000000,0.0000000,0,12.83161196403983486269888494,84.43705884403272073350193945,83.89728812224260433731842581,275845200
3.80,0,0.7407437730309695553931380084,0.74074377303097,0.700372878510544,0.74074377303097,0.700372878510544,0,0.0000000,0.0000000,0,12.81599368957154486269888494,84.39812029251117324907599487,83.85902318747348485706363297,276573000
3.81,0,0.7392149144568110948178612762,0.739214914456811,0.699017591319211,0.739214914456811,0.699017591319211,0,0.0000000,0.0000000,0,12.80044200417080486269888494,84.3592044661108967011349198,83.8207846445858304734428015,277300800
3.82,0,0.7376935150702878470616667644,0.737693515070288,0.697669763315512,0.737693515070288,0.697669763315512,0,0.0000000,0.0000000,0,12.78496984061902486269888494,84.32043673122632358381010997,83.78269410972096314233456443,278028600
3.83,0,0.7361795026427771754565792310,0.736179502642777,0.696329322270827,0.736179502642777,0.696329322270827,0,0.0000000,0.0000000,0,12.76957186392840486269888494,84.28171053230230746985449601,83.74464844664694608582556225,278756400
3.84,0,0.7346728429640692120313375642,0.734672842964069,0.694996233974944,0.734672842964069,0.694996233974944,0,0.0000000,0.0000000,0,12.754245707166684862698884939,84.24307406831239110248843808,83.70669409897493837213924461,279484300
3.85,0,0.7331734674793921521959344816,0.733173467479392,0.693670429897122,0.733173467479392,0.693670429897122,0,0.0000000,0.0000000,0,12.73899573913922486269888494,84.20453164281018099851154379,83.66883540010243274450292708,280212100
3.86,0,0.7316813456528884117854015445,0.731681345652888,0.692290173113649,0.731681345652888,0.692290173113649,0,0.0000000,0.0000000,0,12.723818020319774862698884939,84.16607837513666563764713334,83.63106746532057228959233884,280939900
3.87,0,0.7301963750137684723524401271,0.730196375013768,0.690917067517561,0.730196375013768,0.690917067517561,0,0.000000,0.000000,0,12.708712758327524862698884939,84.1277126787474705707329269,83.59338876558673043430260713,281667700
3.88,0,0.7287185621264565882141272343,0.728718562126456,0.689551119673281,0.728718562126456,0.689551119673281,0,0.0000000,0.0000000,0,12.69367991513921486269888494,84.0894858205831357128399563,83.55584879057616548201285541,282395600
3.89,0,0.7272478001823126160259787969,0.727247800182313,0.688192222772169,0.727247800182313,0.688192222772169,0,0.0000000,0.0000000,0,12.678718928713504862698884939,84.05130507365888268104068262,83.51835798241166441436036329,283123400
3.90,0,0.7257840758122984936135318653,0.725784075812299,0.686840363445187,0.725784075812299,0.686840363445187,0,0.0000000,0.0000000,0,12.66382856023973486269888494,84.01316377194112025207459695,83.48090985274608576125462448,283851200
3.91,0,0.7243273285387647139959523892,0.724327328538765,0.685495481214684,0.724327328538765,0.685495481214684,0,0.0000000,0.0000000,0,12.64901100821762486269888494,83.97516434358830843916177839,83.44360337341435276225606855,284579000
3.92,0,0.7228775107778349985298512634,0.722877510777835,0.684157528496787,0.722877510777835,0.684157528496787,0,0.0000000,0.0000000,0,12.63426271382548486269888494,83.93724674623736397138038839,83.40638042228833023821483374,285306900
3.93,0,0.7214345628338430176687286410,0.721434562833843,0.682826445595826,0.721434562833843,0.682826445595826,0,0.0000000,0.0000000,0,12.61958333639089486269888494,83.89942395610882884046783953,83.3692535051934064433274899,286034700
3.94,0,0.7199984436625042169060144106,0.719998443662504,0.681502191467519,0.719998443662504,0.681502191467519,0,0.0000000,0.0000000,0,12.604975344784884862698884939,83.86169214684144772559752769,83.33221902536927463771732057,286762500
3.95,0,0.7185690831492510198602019945,0.718569083149251,0.680184695997298,0.718569083149251,0.680184695997298,0,0.0000000,0.0000000,0,12.59043453979630486269888494,83.82399949050274837020593469,83.29522677561337631343562912,287490300
3.96,0,0.7171464668353683566444123076,0.717146466835368,0.678873944726447,0.717146466835368,0.678873944726447,0,0.0000000,0.0000000,0,12.575964419492774862698884939,83.78644430784679913654086866,83.25837179700356845431613821,288218200
3.97,0,0.7157305207505523730149154552,0.715730520750552,0.677569863684663,0.715730520750552,0.677569863684663,0,0.0000000,0.0000000,0,12.56156068602280486269888494,83.74898040441752579095044626,83.22160931362888891999213303,288946000
3.98,0,0.7143211944976457680711668638,0.714321194497646,0.676272402474788,0.714321194497646,0.676272402474788,0,0.0000000,0.0000000,0,12.547225707253154862698884939,83.71155936540511422448912711,83.18489269401396701570765375,289673800
3.99,0,0.7129184714840690465033010907,0.712918471484069,0.674981544504243,0.712918471484069,0.674981544504243,0,0.0000000,0.0000000,0,12.53295864422825486269888494,83.67427446298893238180597199,83.14831191258612359221156974,290401600
4.00,0,0.7115222473752550977100184887,0.711522247375255,0.673697185438461,0.711522247375255,0.673697185438461,0,0.0000000,0.0000000,0,12.518757634470874862698884939,83.63702894501065298866395523,83.11177351331891383975066285,291129400
4.01,0,0.7101325354954091702036563429,0.710132535495409,0.672419338601646,0.710132535495409,0.672419338601646,0,0.0000000,0.0000000,0,12.50462434231822486269888494,83.59992293248466559305954434,83.07537417740662858967858892,291857300
4.02,0,0.7087492706464400612688886457,0.70874927064644,0.671147938795709,0.70874927064644,0.671147938795709,0,0.0000000,0.0000000,0,12.49055520471975486269888494,83.56285889657375904554602697,83.03901963523933650708678534,292585100
4.03,0,0.7073723801246490096531198209,0.707372380124649,0.66988291331695,0.707372380124649,0.66988291331695,0,0.0000000,0.0000000,0,12.476553351587424862698884939,83.52587928256466979771985405,83.0027509711223926253918536,293312900
4.04,0,0.7060018488237285110196262450,0.706001848823729,0.668624247059061,0.706001848823729,0.668624247059061,0,0.0000000,0.0000000,0,12.46261694992718486269888494,83.48899346671498248755338149,82.96657714818035056381637695,294040700
4.05,0,0.7046376259363628492594968761,0.704637625936363,0.667371889214727,0.704637625936363,0.667371889214727,0,0.0000000,0.0000000,0,12.44874466657999486269888494,83.45224093669591402531626894,82.93053620046837077666961676,294768600
4.06,0,0.7032796615821631818131392527,0.703279661582163,0.66612578990356,0.703279661582163,0.66612578990356,0,0.0000000,0.0000000,0,12.434938134628514862698884939,83.41553415536837992314122698,82.89454373173306566466547792,295496400
4.07,0,0.7019278900634061419265357094,0.701927890063406,0.664885883427834,0.701927890063406,0.664885883427834,0,0.0000000,0.0000000,0,12.42119415578871486269888494,83.37891518891098984348007345,82.85864018788080085570573009,296224200
4.08,0,0.7005822940467838015856233329,0.700582294046784,0.663652152454244,0.700582294046784,0.663652152454244,0,0.0000000,0.0000000,0,12.407514060686144862698884939,83.34238071802424944145282238,82.82282241543161237877664554,296952000
4.09,0,0.6992428408815005123940970803,0.6992428408815,0.662424564331992,0.6992428408815,0.662424564331992,0,0.0000000,0.0000000,0,12.39389755146509486269888494,83.30593548106532439432943326,82.78709496588119540087972327,297679900
4.10,0,0.6979094343545234957479627413,0.697909434354524,0.661203022848047,0.697909434354524,0.661203022848047,0,0.0000000,0.0000000,0,12.38034415963430486269888494,83.26958298361878676545593739,82.75146119365794412865452727,298407700
4.11,0,0.6965821020973422805864872203,0.696582102097342,0.659987555633897,0.696582102097342,0.659987555633897,0,0.0000000,0.0000000,0,12.366852586739524862698884939,83.2333098171026808578454007,82.71590810305966473912839005,299135500
4.12,0,0.6952607511056748285514339816,0.695260751105675,0.658778069685262,0.695260751105675,0.658778069685262,0,0.0000000,0.0000000,0,12.353424164145954862698884939,83.19713379939965626029381308,82.6804529292155523882767937,299863300
4.13,0,0.6939453419569240591462984951,0.693945341956924,0.657574525579543,0.693945341956924,0.657574525579543,0,0.0000000,0.0000000,0,12.34005489356799486269888494,83.16104051821236214282889112,82.64508159589376618103783878,300591200
4.14,0,0.6926358528712098561452820583,0.69263585287121,0.65637690153686,0.69263585287121,0.65637690153686,0,0.000000,0.000000,0,12.326750073998874862698884939,83.12503821726949633037768451,82.60980226844814421745545478,301319000
4.15,0,0.6913322339297920155152750381,0.691332233929792,0.655185147638474,0.691332233929792,0.655185147638474,0,0.0000000,0.0000000,0,12.313504339783244862698884939,83.08911966642794557012653432,82.57460774181314972183411409,302046800
4.16,0,0.6900344501661154188968915404,0.690034450166116,0.653999228917829,0.690034450166116,0.653999228917829,0,0.000000,0.000000,0,12.30031909170262486269888494,83.05324833872435248005239385,82.53946284181026878064793394,302774600
4.17,0,0.6887424262141202154351840271,0.68874242621412,0.652819070008866,0.68874242621412,0.652819070008866,0,0.0000000,0.0000000,0,12.28719455790356486269888494,83.01750595044090417156826603,82.50444637691562854377503479,303502500
4.18,0,0.6874561728457254542184492050,0.687456172845726,0.651644681683503,0.687456172845726,0.651644681683503,0,0.0000000,0.0000000,0,12.274129411230594862698884939,82.98185383846094414413950775,82.46952099658069210585923774,304230300
4.19,0,0.6861755995374247841588749106,0.686175599537425,0.650475973418234,0.686175599537425,0.650475973418234,0,0.0000000,0.0000000,0,12.26112381654176486269888494,82.94624714113743349799470306,82.43464344141577535524020804,304958100
4.20,0,0.6849007026513321858261755307,0.684900702651332,0.649312941575173,0.684900702651332,0.649312941575173,0,0.0000000,0.0000000,0,12.248177371468344862698884939,82.91076660819130890062533567,82.3998915523578888477234532,305685900
4.21,0,0.6836314175592462572907927915,0.683631417559246,0.648155521526119,0.683631417559246,0.648155521526119,0,0.0000000,0.0000000,0,12.23529077636225486269888494,82.87533291899732318172074664,82.36518886673697939520258098,306413800
4.22,0,0.6823677111394838888211129714,0.682367711139484,0.647003680149388,0.682367711139484,0.647003680149388,0,0.0000000,0.0000000,0,12.222459832935594862698884939,82.84002547659006077012670575,82.33061176249508030409904665,307141600
4.23,0,0.6811095492737313196709832766,0.681109549273731,0.645857383326668,0.681109549273731,0.645857383326668,0,0.0000000,0.0000000,0,12.20968814017936486269888494,82.80476525145384771878475986,82.2960841843869454277743156,307869400
4.24,0,0.6798568993439176865175482725,0.679856899343918,0.644716598439886,0.679856899343918,0.644716598439886,0,0.0000000,0.0000000,0,12.19697329844476486269888494,82.76963199814241725056025866,82.26168291818959472817761391,308597200
4.25,0,0.6786097315326911721344766302,0.678609731532691,0.643581295671691,0.678609731532691,0.643581295671691,0,0.000000,0.000000,0,12.18431774350073486269888494,82.73454697432439646364738119,82.22733214264739160645242692,309325100
4.26,0,0.6773679659386934479066410906,0.677367965938694,0.642451395120725,0.677367965938694,0.642451395120725,0,0.0000000,0.0000000,0,12.17171530364418486269888494,82.69958906020077139982231385,82.19310763758817127274023635,310052900
4.27,0,0.6761315833991012332795486414,0.676131583399101,0.641326877624164,0.676131583399101,0.641326877624164,0,0.0000000,0.0000000,0,12.159172414500954862698884939,82.66467589654098921744370258,82.15893026744248877477080363,310780700
4.28,0,0.6749005466419147532922587981,0.674900546641915,0.64020770591001,0.674900546641915,0.64020770591001,0,0.0000000,0.0000000,0,12.14668477642130486269888494,82.6298494008681253934995735,82.12484025529082051820989569,311508500
4.29,0,0.6736748342556692801171129452,0.673674834255669,0.639093858566796,0.673674834255669,0.639093858566796,0,0.0000000,0.0000000,0,12.134252589755244862698884939,82.59510314740593960170678054,82.09083140781135678079644178,312236400
4.30,0,0.6724543938116000345321855206,0.6724543938116,0.637985283165758,0.6724543938116,0.637985283165758,0,0.0000000,0.0000000,0,12.121877954852524862698884939,82.56049523601102990919290637,82.05695980448512197728938872,312964200
4.31,0,0.6712391459201677491478100444,0.671239145920168,0.636881900317358,0.671239145920168,0.636881900317358,0,0.0000000,0.0000000,0,12.10955493306871486269888494,82.5259280494938154550427643,82.02313110018522527625828985,313692000
4.32,0,0.6700291556515381249645467818,0.670029155651538,0.63578377509176,0.670029155651538,0.63578377509176,0,0.0000000,0.0000000,0,12.09728859987775486269888494,82.49144510224722322782752213,81.98938744087051989104858292,314419800
4.33,0,0.6688242957852008864854191450,0.668824295785201,0.634690780268455,0.668824295785201,0.634690780268455,0,0.0000000,0.0000000,0,12.085076045021514862698884939,82.45704434263830764701554874,81.95572672062700676113371556,315147600
4.34,0,0.6676245755714191518463884143,0.667624575571419,0.633602925097705,0.667624575571419,0.633602925097705,0,0.000000,0.000000,0,12.07291821615662486269888494,82.42273718901595198884589054,81.9221599750336134870596726,315875500
4.35,0,0.6664299344925982588729057281,0.666429934492598,0.632520149061916,0.666429934492598,0.632520149061916,0,0.0000000,0.0000000,0,12.06081310259710486269888494,82.38851103943665921303618933,81.88867496772760876003110447,316603300
